iter	RMSE
138	0.02864091315
139	0.028615271
140	0.02859364618
141	0.02856069706
142	0.02854394568
143	0.02852507244
144	0.0285056043
145	0.02847941769
146	0.02846522912
147	0.02845129544
148	0.0284252255
149	0.02840331075
150	0.02838343658
151	0.02835625722
152	0.02833577061
153	0.02830480712
154	0.02827380826
155	0.02825850334
156	0.0282355505
157	0.02821453537
158	0.02819002839
159	0.02817097502
160	0.0281588159
161	0.02814083149
162	0.02812589906
163	0.02810317875
164	0.02808867223
165	0.02806477113
166	0.02802821405
167	0.02800521787
168	0.02797993572
169	0.02796070762
170	0.02794212081
171	0.02792448716
172	0.02789666447
173	0.02787878014
174	0.02786404471
175	0.02783751789
176	0.02782242032
177	0.02780557922
178	0.02778419399
179	0.0277629777
180	0.02774248184
181	0.0277160448
182	0.02770210569
183	0.02766451521
184	0.02765379957
185	0.02763468518
186	0.02762240931
187	0.02760092765
188	0.02758215804
189	0.02757002219
190	0.02754704811
191	0.02752450156
192	0.02751034714
193	0.0274886222
194	0.02747028161
195	0.02744954413
196	0.02742760635
197	0.02739950295
198	0.02738034524
199	0.02736288265
200	0.02734491879
201	0.02732913836
202	0.02730610344
203	0.02728713845
204	0.02726811885
205	0.02725319473
206	0.02722746257
207	0.02721764301
208	0.0272072339
209	0.0271854507
210	0.02715643636
211	0.02713831667
212	0.02712342392
213	0.02711109199
214	0.02708615997
215	0.02706728322
216	0.02704687191
217	0.02703502455
218	0.02701492151
219	0.02699350695
220	0.02697469999
221	0.02696123096
222	0.02694321612
223	0.02692751368
224	0.02690921713
225	0.0268969395
226	0.02687663868
227	0.0268620473
228	0.0268450929
229	0.02681633695
230	0.02679836291
231	0.02678350195
232	0.02676501504
233	0.02674722805
234	0.0267374394
235	0.02672534134
236	0.02671014078
237	0.0266962673
238	0.02668149783
239	0.0266721782
240	0.02666205463
241	0.02665259811
242	0.02663671789
243	0.02662457142
244	0.02660800942
245	0.02658918403
246	0.02657915614
247	0.02656196417
248	0.02655308404
249	0.02654163594
250	0.02653069
251	0.02651479901
252	0.02650211729
253	0.0264890836
254	0.02647227042
255	0.02646298174
256	0.02645078935
257	0.02643812491
258	0.0264232034
259	0.0264099512
260	0.02639537248
261	0.02638118605
262	0.02636856802
263	0.02635832252
264	0.02634251332
265	0.02633349918
266	0.0263287813
267	0.02631017567
268	0.02630125
269	0.02628820669
270	0.02627698625
271	0.02625708605
272	0.02625280204
273	0.02624149796
274	0.02622910674
275	0.02620706753
276	0.02619133249
277	0.02617837686
278	0.02616705924
279	0.02615468404
280	0.02614246221
281	0.02612217082
282	0.02610286222
283	0.02608546735
284	0.02607368517
285	0.02606367102
286	0.02604952226
287	0.02603997732
288	0.02602692391
289	0.02601467446
290	0.02599164378
291	0.02597745661
292	0.02597051496
293	0.02595447481
294	0.02594365218
295	0.02593227879
296	0.02592394522
297	0.02591503804
298	0.02589362183
299	0.02587697044
300	0.02586675108
301	0.02585596919
302	0.02584011987
303	0.02582423378
304	0.02581251166
305	0.02579392921
306	0.02578093504
307	0.02576496446
308	0.02574590016
309	0.02573621479
310	0.02572789228
311	0.02571437053
312	0.02570251731
313	0.02569136591
314	0.02568237307
315	0.0256722593
316	0.02566127842
317	0.02564981949
318	0.02563486204
319	0.02562446213
320	0.02560953614
321	0.02559299427
322	0.02557158805
323	0.02555861774
324	0.02555176716
325	0.02553497564
326	0.02552700077
327	0.02551092042
328	0.0255004946
329	0.0254887973
330	0.02547873895
331	0.02547022283
332	0.02545838239
333	0.02544477532
334	0.02543451145
335	0.02542466324
336	0.02541749821
337	0.02540245638
338	0.02539568462
339	0.02538594066
340	0.02537412306
341	0.02535855737
342	0.02534811197
343	0.02533612056
344	0.02532762996
345	0.0253137615
346	0.02529963385
347	0.02528384133
348	0.02527482317
349	0.02526372533
350	0.02524564038
351	0.0252354388
352	0.02522809656
353	0.02521830113
354	0.02520977766
355	0.02520113959
356	0.02519430904
357	0.02518490095
358	0.02517571373
359	0.02516385575
360	0.0251517903
361	0.02514097262
362	0.02513307361
363	0.02512633095
364	0.02511679469
365	0.02510652034
366	0.02509284603
367	0.02508034366
368	0.02506949391
369	0.02505141003
370	0.02504119508
371	0.02503222318
372	0.02502612745
373	0.0250155012
374	0.02501084211
375	0.02500367896
376	0.02499397539
377	0.02498649025
378	0.02497301296
379	0.02496207994
380	0.02495427046
381	0.02494531177
382	0.02493470415
383	0.02492390233
384	0.02491475094
385	0.02490816645
386	0.02490011195
387	0.02488839664
388	0.02488111293
389	0.02487190221
390	0.02486215708
391	0.02485747374
392	0.02484532421
393	0.02483852125
394	0.02482203499
395	0.02481362605
396	0.0248016833
397	0.02479294423
398	0.02478285429
399	0.02477282219
400	0.02476336097
401	0.02475695496
402	0.02474687821
403	0.02474079371
404	0.02473554737
405	0.02472823636
406	0.02471492335
407	0.02470265723
408	0.02469404492
409	0.02468767823
410	0.02467811493
411	0.02466866001
412	0.02465619498
413	0.02464180716
414	0.02463270249
415	0.02462890166
416	0.02461707295
417	0.02460461256
418	0.02459496158
419	0.02458691275
420	0.02457829932
421	0.0245674328
422	0.0245607947
423	0.02454780872
424	0.02453439619
425	0.02452195802
426	0.02451494562
427	0.02450763554
428	0.02449935194
429	0.02448538955
430	0.02447501147
431	0.02446557867
432	0.0244551742
433	0.0244471786
434	0.02443347149
435	0.02441924034
436	0.02441310321
437	0.02440055811
438	0.02439437293
439	0.02438619603
440	0.02437859887
441	0.02436722724
442	0.02435684042
443	0.02434616226
444	0.02433332882
445	0.02432229636
446	0.02431575542
447	0.02430688742
448	0.02429908865
449	0.0242877986
450	0.02427550911
451	0.02426783595
452	0.02425823011
453	0.02425155445
454	0.02424370261
455	0.02423633345
456	0.02422641038
457	0.024214817
458	0.02420633452
459	0.02419577386
460	0.02418366267
461	0.02417563799
462	0.02416433276
463	0.02415767132
464	0.02415295774
465	0.02414832155
466	0.02413746483
467	0.02413162008
468	0.02412145694
469	0.02411617757
470	0.02410819735
471	0.02410159561
472	0.02409240522
473	0.02408686986
474	0.02408104046
475	0.02407278034
476	0.02406503409
477	0.02405392374
478	0.02404317718
479	0.02403470984
480	0.02402859962
481	0.02402144385
482	0.02401438205
483	0.02400780312
484	0.02400039246
485	0.02398356082
486	0.02397611481
487	0.02396416652
488	0.02395449598
489	0.02393915259
490	0.02393196144
491	0.02392466035
492	0.02391682364
493	0.0239100778
494	0.02390352405
495	0.02389523586
496	0.02388617642
497	0.02387817627
498	0.02386562515
499	0.02385820925
500	0.02384802248
501	0.02384089026
502	0.02382877791
503	0.02381624483
504	0.02380353485
505	0.02379494796
506	0.02378815625
507	0.02377510615
508	0.02376756063
509	0.02376115402
510	0.02375468377
511	0.02374546595
512	0.02374010436
513	0.02373327199
514	0.02372812728
515	0.02372148588
516	0.02371640629
517	0.02370785653
518	0.02370007838
519	0.0236928964
520	0.02368595426
521	0.02367727485
522	0.02367043437
523	0.02366591084
524	0.02365532775
525	0.02364443487
526	0.02363487255
527	0.02362632004
528	0.02362019467
529	0.02361505722
530	0.02360983776
531	0.02359973031
532	0.02359431522
533	0.02358517346
534	0.02358176405
535	0.02357367238
536	0.0235638528
537	0.02355091769
538	0.02354413695
539	0.02352490764
540	0.02351612149
541	0.0235103762
542	0.02350528165
543	0.02349977398
544	0.02349529149
545	0.02348795193
546	0.02348368455
547	0.02347675561
548	0.02347081973
549	0.0234634789
550	0.02345537147
551	0.02344759897
552	0.02344066956
553	0.02343647848
554	0.02343153214
555	0.02342616695
556	0.02342242531
557	0.02341634795
558	0.02340853905
559	0.02340156252
560	0.02339400266
561	0.02338742731
562	0.02338074112
563	0.02337122486
564	0.02336447131
565	0.0233593407
566	0.02334927438
567	0.02334288314
568	0.02333401652
569	0.02332299315
570	0.02331304698
571	0.02330427125
572	0.02329810292
573	0.02329309338
574	0.02328581632
575	0.02327669913
576	0.02326966381
577	0.02326339161
578	0.0232581684
579	0.02324833845
580	0.02324126463
581	0.02323788178
582	0.02323143736
583	0.02322278443
584	0.0232154763
585	0.02320899744
586	0.02319676341
587	0.02318801335
588	0.02318180746
589	0.02317528384
590	0.02316935831
591	0.02315915497
592	0.02315268499
593	0.02314644355
594	0.02313774765
595	0.02313100199
596	0.02312211812
597	0.02311738162
598	0.02311077857
599	0.0231035478
600	0.02309664224
601	0.02308318128
602	0.02307757162
603	0.02306832257
604	0.02306256208
605	0.02305250776
606	0.02304771621
607	0.02304231162
608	0.02303291714
609	0.02302918934
610	0.02302288599
611	0.02301240028
612	0.02300699329
613	0.02300139527
614	0.02299094066
615	0.02298284838
616	0.02297645501
617	0.0229684432
618	0.02296062386
619	0.02295096973
620	0.0229457869
621	0.02293961477
622	0.02292566748
623	0.02291980198
624	0.02290688278
625	0.02290183856
626	0.02289546058
627	0.02288866803
628	0.02288214338
629	0.02287450753
630	0.02286914352
631	0.02286495262
632	0.02286051643
633	0.02285292505
634	0.02284757386
635	0.02283574407
636	0.02282519053
637	0.02281991508
638	0.02281333965
639	0.02280857779
640	0.02280327621
641	0.02279694722
642	0.02279465159
643	0.02278759899
644	0.02277815048
645	0.02277478194
646	0.02276909378
647	0.02276503024
648	0.02275554867
649	0.02274732085
650	0.02274051272
651	0.02273176097
652	0.02272603452
653	0.02271948469
654	0.02271258848
655	0.02270900933
656	0.02270348052
657	0.02269792259
658	0.02269183376
659	0.02268454452
660	0.02268045553
661	0.02267437477
662	0.02266622771
663	0.02266090211
664	0.02265331865
665	0.0226433363
666	0.02263796396
667	0.02263148197
668	0.02262493568
669	0.02261938848
670	0.02261186185
671	0.02260634661
672	0.02259836375
673	0.02259345095
674	0.02258812201
675	0.0225816671
676	0.02257671321
677	0.0225713187
678	0.02256585091
679	0.02256140709
680	0.02255520717
681	0.02254799504
682	0.02254266764
683	0.02253867275
684	0.02253132928
685	0.02252531402
686	0.02251919545
687	0.02251302436
688	0.02250249902
689	0.02249544278
690	0.02248848056
691	0.02248454843
692	0.02247884217
693	0.02247470166
694	0.02247168663
695	0.02246509852
696	0.02245930145
697	0.02245351053
698	0.02244970503
699	0.02244452598
700	0.02243595819
701	0.02242968344
702	0.02242181988
703	0.02241472482
704	0.02240986607
705	0.02240528998
706	0.02239941748
707	0.02239405387
708	0.02238933433
709	0.02238424769
710	0.02237792231
711	0.02237285474
712	0.02236516692
713	0.02235637001
714	0.02234975423
715	0.02234151843
716	0.02233622884
717	0.02233114752
718	0.02232693839
719	0.02231938884
720	0.02231502007
721	0.02231153651
722	0.02230650812
723	0.02230149686
724	0.02229434846
725	0.0222869033
726	0.02228079966
727	0.02227483811
728	0.02226498958
729	0.02225911379
730	0.0222545172
731	0.02224448957
732	0.02224029996
733	0.02223265126
734	0.02222766123
735	0.02222360233
736	0.02221730738
737	0.02221032401
738	0.02220360995
739	0.02219852095
740	0.02219359611
741	0.02219041386
742	0.02218329924
743	0.0221788528
744	0.02217463965
745	0.02216564019
746	0.02216133502
747	0.02215459106
748	0.02214907398
749	0.0221431311
750	0.0221350868
751	0.02212841597
752	0.02212429212
753	0.02211849326
754	0.02211301951
755	0.02210506022
756	0.02209703386
757	0.02209040328
758	0.02208395631
759	0.02207784005
760	0.02207346406
761	0.0220693571
762	0.0220647385
763	0.02205992464
764	0.02205570221
765	0.02205089784
766	0.02204481535
767	0.02204029185
768	0.02203457707
769	0.02202866363
770	0.02202335038
771	0.0220157648
772	0.02200553582
773	0.0219999811
774	0.02199503009
775	0.02198786791
776	0.02198200361
777	0.02197193872
778	0.02196306986
779	0.02195771086
780	0.02194930657
781	0.02194019251
782	0.0219357269
783	0.02192985112
784	0.02192185691
785	0.02191664011
786	0.02191271616
787	0.02190729128
788	0.02190088339
789	0.02189479969
790	0.02189192728
791	0.02188150327
792	0.02187535834
793	0.02187129427
794	0.02186684437
795	0.02186251797
796	0.02185815598
797	0.02185423393
798	0.02184931956
799	0.02184350648
800	0.02183177251
801	0.02182760814
802	0.02182264151
803	0.0218172759
804	0.02181301402
805	0.02180714376
806	0.02180348015
807	0.02179692145
808	0.02179223613
809	0.02178606302
810	0.02178007549
811	0.02177315717
812	0.02176966759
813	0.02176506644
814	0.02176001483
815	0.02175547281
816	0.02174961829
817	0.02174328421
818	0.02173693728
819	0.02173189137
820	0.02172629555
821	0.02172206984
822	0.02171670567
823	0.02171093637
824	0.02170756122
825	0.02169990701
826	0.02169527535
827	0.02168953913
828	0.02168488834
829	0.02168219034
830	0.02167647264
831	0.02167301041
832	0.02166681478
833	0.02166151144
834	0.02165679756
835	0.02165136158
836	0.02164678325
837	0.0216418934
838	0.02163655897
839	0.02163138955
840	0.02162828447
841	0.02162053724
842	0.02161685875
843	0.02161107271
844	0.02160765339
845	0.02160267244
846	0.02159894316
847	0.02159215818
848	0.02158465162
849	0.02157646485
850	0.02157223962
851	0.02156762304
852	0.02156324258
853	0.02155634487
854	0.02155022723
855	0.02154467927
856	0.02154047589
857	0.02153413816
858	0.02153048931
859	0.02152384589
860	0.02151588634
861	0.02151074137
862	0.02150710888
863	0.02150180493
864	0.0214960384
865	0.02149256736
866	0.02148614963
867	0.02147974318
868	0.02147189109
869	0.02146731431
870	0.02146449457
871	0.02145691889
872	0.02145164641
873	0.02144619347
874	0.0214395283
875	0.0214343596
876	0.02142779346
877	0.02142296103
878	0.02141694203
879	0.02141155288
880	0.02140329804
881	0.02139851288
882	0.02139418011
883	0.02139005955
884	0.02138417859
885	0.0213791174
886	0.02137068469
887	0.02136440347
888	0.02136152252
889	0.02135691412
890	0.02134855177
891	0.0213445158
892	0.0213367305
893	0.02133246232
894	0.02132344232
895	0.02131824438
896	0.02130925887
897	0.0213057017
898	0.02130043959
899	0.02129495601
900	0.02128686158
901	0.02128393365
902	0.02127796847
903	0.02127257118
904	0.02126625943
905	0.02125906559
906	0.02125174858
907	0.02124802893
908	0.02124511044
909	0.02124039176
910	0.02123768214
911	0.02123255127
912	0.02122959676
913	0.02122149869
914	0.0212140878
915	0.02120908893
916	0.02120479872
917	0.02119975843
918	0.02119596829
919	0.02119130461
920	0.02118674212
921	0.02118277334
922	0.02117642146
923	0.02117185971
924	0.02116683902
925	0.02115801778
926	0.02115358382
927	0.02115015343
928	0.02114487342
929	0.02113968691
930	0.0211330744
931	0.0211289178
932	0.02112378037
933	0.02111459651
934	0.02110837655
935	0.02110334617
936	0.0210993975
937	0.02109648454
938	0.02109198725
939	0.02108805281
940	0.02108083278
941	0.02107585348
942	0.02107023168
943	0.02106642379
944	0.02105988148
945	0.02105544911
946	0.0210510554
947	0.02104557408
948	0.02104143765
949	0.02103699881
950	0.02103181776
951	0.02102622091
952	0.02102215955
953	0.02101659034
954	0.02101201108
955	0.0210049453
956	0.02100085649
957	0.02099588999
958	0.0209920087
959	0.02098720466
960	0.02098400383
961	0.02098057013
962	0.02097621977
963	0.02097201108
964	0.0209652471
965	0.02096056187
966	0.02095673276
967	0.02095291851
968	0.02094897851
969	0.02094426828
970	0.02093916659
971	0.0209340033
972	0.0209304687
973	0.02092477493
974	0.02092066309
975	0.02091695236
976	0.02091045251
977	0.0209067654
978	0.02090127802
979	0.02089537051
980	0.02089113894
981	0.02088571703
982	0.02087940611
983	0.0208746256
984	0.02086804784
985	0.02086030948
986	0.02085714973
987	0.02085302672
988	0.02084483151
989	0.02084027796
990	0.02083494234
991	0.02083046498
992	0.02082486774
993	0.02082115118
994	0.02081747178
995	0.02081453404
996	0.02080990734
997	0.02080696133
998	0.0208008607
999	0.02079640703
1000	0.02079150406
1001	0.0207854375
1002	0.02078106505
1003	0.0207765572
1004	0.02077019241
1005	0.02076710487
1006	0.02076297456
1007	0.02075925094
1008	0.02075411494
1009	0.02075105087
1010	0.02074606607
1011	0.02074161293
1012	0.02073928072
1013	0.02073486072
1014	0.0207307021
1015	0.02072672957
1016	0.02072169321
1017	0.02071740977
1018	0.0207142296
1019	0.02070836486
1020	0.02070665938
1021	0.02070176224
1022	0.02069891947
1023	0.02069683773
1024	0.02069324611
1025	0.02068895601
1026	0.02068481458
1027	0.02068057885
1028	0.02067666301
1029	0.02066930338
1030	0.02066470771
1031	0.02066029214
1032	0.02065382897
1033	0.02064926679
1034	0.02064446016
1035	0.02064247781
1036	0.02063788684
1037	0.0206334728
1038	0.02062792268
1039	0.02062121567
1040	0.02061750663
1041	0.02061143452
1042	0.02060809469
1043	0.02060057328
1044	0.02059549821
1045	0.02058968427
1046	0.02058609204
1047	0.02058193918
1048	0.02057615294
1049	0.02057180479
1050	0.02056779744
1051	0.02056386092
1052	0.02055861027
1053	0.020553978
1054	0.02054901832
1055	0.02054548941
1056	0.0205390497
1057	0.02053185267
1058	0.02052745319
1059	0.02052353429
1060	0.02052027195
1061	0.0205154375
1062	0.02051039682
1063	0.02050639821
1064	0.02049896497
1065	0.02049410286
1066	0.02049077528
1067	0.02048514312
1068	0.02048122932
1069	0.02047630047
1070	0.02047110286
1071	0.02046764484
1072	0.02046362239
1073	0.02045874369
1074	0.02045411999
1075	0.02045119651
1076	0.02044612307
1077	0.02044131791
1078	0.02043817156
1079	0.02043388088
1080	0.0204295922
1081	0.02042572576
1082	0.02042296067
1083	0.02041566453
1084	0.02040853951
1085	0.02040501384
1086	0.02040180017
1087	0.0203995917
1088	0.02039473944
1089	0.0203895757
1090	0.0203867434
1091	0.02038214483
1092	0.02037769964
1093	0.02037312638
1094	0.02036912446
1095	0.02036405816
1096	0.02036060412
1097	0.02035258809
1098	0.02034788113
1099	0.02034349374
1100	0.02033731391
1101	0.02033195997
1102	0.02032583599
1103	0.02032284775
1104	0.02032080612
1105	0.02031690355
1106	0.02031346092
1107	0.02030925239
1108	0.02030474714
1109	0.02029978218
1110	0.02029670542
1111	0.02029122661
1112	0.020287641
1113	0.02028168928
1114	0.02027883037
1115	0.02027551012
1116	0.02027146412
1117	0.02026789079
1118	0.02026289854
1119	0.02025981098
1120	0.02025572664
1121	0.02025085382
1122	0.02024575845
1123	0.02024136022
1124	0.02023628089
1125	0.02023360104
1126	0.02022978609
1127	0.02022230814
1128	0.02021947973
1129	0.02021743776
1130	0.02021204231
1131	0.02020825811
1132	0.02020345185
1133	0.02020145779
1134	0.02019630106
1135	0.02019337017
1136	0.02018830513
1137	0.02018325073
1138	0.02017855569
1139	0.02017335952
1140	0.02016941609
1141	0.02016692213
1142	0.02016366814
1143	0.02015901857
1144	0.02015603911
1145	0.02015201349
1146	0.02014720922
1147	0.02014506246
1148	0.02014075244
1149	0.02013627102
1150	0.02012654433
1151	0.02012070376
1152	0.0201173885
1153	0.0201138598
1154	0.02011106515
1155	0.02010726623
1156	0.02010384147
1157	0.02009898834
1158	0.02009396902
1159	0.02008985659
1160	0.02008726089
1161	0.02008309517
1162	0.02007842157
1163	0.02007438002
1164	0.02007013432
1165	0.02006626852
1166	0.02006353806
1167	0.02005987597
1168	0.02005677252
1169	0.02005236241
1170	0.02004909525
1171	0.02004179707
1172	0.02003913501
1173	0.02003492065
1174	0.0200306583
1175	0.0200267292
1176	0.02002341624
1177	0.02001937784
1178	0.02001564672
1179	0.02001346754
1180	0.0200100029
1181	0.02000714315
1182	0.02000242056
1183	0.01999994976
1184	0.01999687105
1185	0.01999376571
1186	0.01998954253
1187	0.01998464101
1188	0.01998198199
1189	0.01997725065
1190	0.01997034963
1191	0.01996521548
1192	0.01996166231
1193	0.01995782794
1194	0.0199533408
1195	0.01995077531
1196	0.01994628665
1197	0.0199426785
1198	0.01993820972
1199	0.01993314914
1200	0.01992941264
1201	0.01992537179
1202	0.01992108802
1203	0.01991876684
1204	0.0199125229
1205	0.01990917811
1206	0.01990516434
1207	0.01990180995
1208	0.01989362732
1209	0.01988909206
1210	0.01988515334
1211	0.01988125095
1212	0.01987687323
1213	0.0198745702
1214	0.01986816153
1215	0.0198643205
1216	0.01986170258
1217	0.01985590286
1218	0.01984997501
1219	0.01984607882
1220	0.01984221425
1221	0.01983941203
1222	0.01983696497
1223	0.01983160697
1224	0.0198298424
1225	0.01982431545
1226	0.01981916289
1227	0.01981649835
1228	0.01981329012
1229	0.01981061855
1230	0.01980834535
1231	0.01980443991
1232	0.01980173802
1233	0.01979897808
1234	0.01979543863
1235	0.01979085257
1236	0.01978778497
1237	0.0197828961
1238	0.01977989986
1239	0.01977316429
1240	0.01976431137
1241	0.01976125758
1242	0.01975859105
1243	0.01975369384
1244	0.01974950047
1245	0.01974692011
1246	0.01974370055
1247	0.01973989877
1248	0.01973427959
1249	0.01973128357
1250	0.01972839689
1251	0.01972330843
1252	0.01971844703
1253	0.01971262643
1254	0.01970752648
1255	0.01970400339
1256	0.01970116929
1257	0.01969608534
1258	0.01969303634
1259	0.01969075612
1260	0.01968809213
1261	0.01968147812
1262	0.0196785403
1263	0.01967501024
1264	0.0196723326
1265	0.0196678127
1266	0.01966288668
1267	0.01965884692
1268	0.01965693192
1269	0.01965376856
1270	0.01965094323
1271	0.01964758078
1272	0.01964428796
1273	0.01964064882
1274	0.01963653015
1275	0.01963251919
1276	0.01962845136
1277	0.01962586208
1278	0.01962317013
1279	0.01962044262
1280	0.01961617463
1281	0.01961157225
1282	0.01960754132
1283	0.01960445301
1284	0.01960024324
1285	0.01959677117
1286	0.01959152065
1287	0.01958489781
1288	0.01958093098
1289	0.0195780809
1290	0.01957400499
1291	0.01956940862
1292	0.01956642376
1293	0.01956379714
1294	0.01955995563
1295	0.019556188
1296	0.0195519338
1297	0.01954699826
1298	0.01954347551
1299	0.01953931396
1300	0.01953560423
1301	0.01953370563
1302	0.01953110295
1303	0.01952714407
1304	0.01952362255
1305	0.0195196291
1306	0.01951621808
1307	0.01951298279
1308	0.01951033971
1309	0.01950548528
1310	0.01950299565
1311	0.01949994478
1312	0.0194971599
1313	0.01949247723
1314	0.01948796886
1315	0.01948202508
1316	0.01947855199
1317	0.01947584242
1318	0.01947268283
1319	0.01946751739
1320	0.0194631433
1321	0.01945827858
1322	0.01945549438
1323	0.01945146488
1324	0.01944746436
1325	0.0194429857
1326	0.01943340547
1327	0.01942573446
1328	0.01942103031
1329	0.01941863882
1330	0.01941587769
1331	0.01941184905
1332	0.01940937792
1333	0.01940577827
1334	0.01940346343
1335	0.01940091988
1336	0.01939685615
1337	0.01939213039
1338	0.01938812192
1339	0.01938316949
1340	0.01938079687
1341	0.01937831574
1342	0.01937385651
1343	0.01937130967
1344	0.01936781167
1345	0.01936362159
1346	0.01935969706
1347	0.01935720877
1348	0.01935325737
1349	0.01935080974
1350	0.01934877177
1351	0.01934448692
1352	0.01934056898
1353	0.01933566924
1354	0.01933130387
1355	0.01932705216
1356	0.01932380222
1357	0.01931941777
1358	0.01931606956
1359	0.01931172074
1360	0.01930785756
1361	0.01930566958
1362	0.01929985799
1363	0.01929637019
1364	0.01929299366
1365	0.0192893595
1366	0.01928313264
1367	0.01927937853
1368	0.0192735142
1369	0.01927004797
1370	0.0192644147
1371	0.01926024282
1372	0.01925641309
1373	0.01925128544
1374	0.01924842587
1375	0.01924531162
1376	0.01924286097
1377	0.01923905291
1378	0.0192367019
1379	0.0192312794
1380	0.01922971283
1381	0.01922559744
1382	0.01922163979
1383	0.01921777194
1384	0.01921521461
1385	0.01921050228
1386	0.01920695988
1387	0.01920317225
1388	0.01920058123
1389	0.01919678793
1390	0.01919389565
1391	0.01918962196
1392	0.01918719737
1393	0.01918494309
1394	0.01918150079
1395	0.0191787706
1396	0.01917675955
1397	0.01917331447
1398	0.01917079864
1399	0.01916717751
1400	0.01916167331
1401	0.0191582419
1402	0.01915529658
1403	0.01915235776
1404	0.01914964421
1405	0.01914610173
1406	0.01914110065
1407	0.01913862597
1408	0.01913505399
1409	0.01913231478
1410	0.01912925098
1411	0.01912529679
1412	0.01912234801
1413	0.01911667474
1414	0.01911356439
1415	0.01910817764
1416	0.01910389789
1417	0.01910203924
1418	0.0190989777
1419	0.01909528484
1420	0.01909076145
1421	0.01908645938
1422	0.01908259258
1423	0.01907913529
1424	0.01907507404
1425	0.01907048369
1426	0.01906809104
1427	0.01906371318
1428	0.0190610492
1429	0.0190562671
1430	0.01905338003
1431	0.01905043915
1432	0.01904584674
1433	0.01904135789
1434	0.01903644103
1435	0.01903308423
1436	0.01903163452
1437	0.01902880312
1438	0.01902497893
1439	0.01902298022
1440	0.01901901473
1441	0.01901503662
1442	0.01901130425
1443	0.01900580789
1444	0.01900117125
1445	0.01899766571
1446	0.01899425474
1447	0.01899002931
1448	0.01898621069
1449	0.01898113573
1450	0.0189781852
1451	0.01897382708
1452	0.01897135648
1453	0.01896859618
1454	0.01896416437
1455	0.01895991173
1456	0.01895603742
1457	0.01895024931
1458	0.01894738794
1459	0.01894158036
1460	0.01893820997
1461	0.01893436158
1462	0.01893017576
1463	0.01892553746
1464	0.01892236706
1465	0.01891427945
1466	0.01891069526
1467	0.0189069743
1468	0.01890239378
1469	0.01890034429
1470	0.0188965739
1471	0.01889197524
1472	0.01888897159
1473	0.01888540826
1474	0.01888154073
1475	0.01887712778
1476	0.01887372473
1477	0.01887239305
1478	0.01886800941
1479	0.01886255524
1480	0.01885917106
1481	0.01885538045
1482	0.01885306932
1483	0.01885080684
1484	0.01884812045
1485	0.01884241213
1486	0.01883824573
1487	0.0188361563
1488	0.01883346581
1489	0.01883089616
1490	0.01882618746
1491	0.01882351426
1492	0.01882085507
1493	0.01881697318
1494	0.01881428162
1495	0.01881159362
1496	0.01880743283
1497	0.01880287935
1498	0.01879947772
